,Day,Month,Year,District,Price (billion VND),Area (m2),Property Type,Floors,Bathrooms,Entrance (m2),Bedrooms,Living Rooms,Law Document,Latitude,Longitude
23854,5,7,2023,,8.5,58.0,nhà phố dự án,,,,,,Not provided,21.0713761,105.7943322
23855,13,7,2023,hoàn kiếm,7.0,40.0,nhà phố dự án,4.0,4.0,,4.0,1.0,Yes,21.2383429,107.9679983
23856,16,7,2023,hai bà trưng,4.88,45.0,nhà phố dự án,,,,,,Not provided,21.0053964,105.8569193
23857,5,7,2023,hai bà trưng,2.4,20.0,nhà phố dự án,,,,,,Not provided,21.0068975,105.8715997
23858,5,7,2023,gia lâm,10.0,106.0,nhà phố dự án,5.0,8.0,25.0,8.0,8.0,Yes,20.9852277,105.9318012
23859,17,7,2023,gia lâm,5.9,60.0,nhà phố dự án,6.0,6.0,25.0,6.0,6.0,Yes,20.9852277,105.9318012
23860,31,7,2023,,8.0,60.0,nhà phố dự án,,,,,,Not provided,21.0675127,105.8037093
23861,15,7,2023,cầu giấy,51.0,95.0,nhà phố dự án,6.0,5.0,17.5,5.0,1.0,Yes,21.0175358,105.7976232
23862,30,7,2023,long biên,14.0,69.0,nhà phố dự án,4.0,4.0,17.5,4.0,1.0,Yes,21.022185,105.9078455
23863,3,8,2023,ba đình,13.9,43.0,nhà phố dự án,3.0,3.0,40.0,3.0,1.0,Yes,21.0296993,105.8026738
23864,17,7,2023,gia lâm,9.0,96.0,nhà phố dự án,6.0,6.0,12.5,6.0,6.0,Yes,20.9852277,105.9318012
23865,1,8,2023,hoàng mai,10.5,107.0,nhà phố dự án,3.0,3.0,5.0,3.0,1.0,Yes,20.9784143,105.8282959
23866,3,8,2023,hoàng mai,6.5,60.0,nhà phố dự án,1.0,2.0,5.0,2.0,,Yes,20.9836984,105.8636257
23867,4,8,2023,thanh xuân,2.25,90.0,nhà phố dự án,,2.0,10.0,3.0,1.0,Yes,20.9855403,105.7989432
23868,3,8,2023,long biên,22.0,110.0,nhà phố dự án,2.0,,17.5,,,Yes,21.0448412,105.8686635
23869,3,8,2023,ba đình,23.0,75.0,nhà phố dự án,5.0,4.0,12.5,4.0,1.0,Yes,21.0300655,105.8226591
23870,8,8,2023,ba đình,6.35,40.0,nhà phố dự án,,,,,,Not provided,21.0457791,105.8115146
23871,22,8,2023,hai bà trưng,2.7,100.0,nhà phố dự án,1.0,1.0,5.0,3.0,1.0,Not provided,10.876248,106.660338
23872,22,8,2023,cầu giấy,30.0,75.0,nhà phố dự án,8.0,8.0,25.0,8.0,1.0,Yes,21.0390913,105.7860958
23873,22,8,2023,thanh xuân,41.0,75.0,nhà phố dự án,7.0,6.0,,4.0,4.0,Yes,10.876248,106.660338
23874,24,8,2023,tây hồ,6.55,42.0,nhà phố dự án,,,,,,Not provided,21.0479938,105.8144905
23875,22,8,2023,tây hồ,79.9,188.0,nhà phố dự án,7.0,14.0,25.0,12.0,1.0,Yes,10.876248,106.660338
23876,22,8,2023,cầu giấy,40.0,85.0,nhà phố dự án,5.0,4.0,25.0,5.0,1.0,Yes,21.0180611,105.7960646
23877,22,8,2023,hai bà trưng,4.8,35.0,nhà phố dự án,,,,,,Not provided,21.0053964,105.8569193
23878,24,8,2023,tây hồ,80.0,185.0,nhà phố dự án,7.0,18.0,12.5,15.0,2.0,Yes,10.876248,106.660338
23879,4,9,2023,tây hồ,10.8,52.0,nhà phố dự án,,,,,,Not provided,21.0775967,105.8174665
23880,4,9,2023,tây hồ,118.0,226.0,nhà phố dự án,5.0,5.0,25.0,5.0,1.0,Yes,21.0596756,105.8040796
23881,5,9,2023,tây hồ,17.5,50.0,nhà phố dự án,8.0,6.0,12.5,6.0,1.0,Yes,21.046133,105.8246266
23882,6,9,2023,tây hồ,8.0,33.0,nhà phố dự án,,,,,,Not provided,21.0466627,105.8112384
23883,6,9,2023,,16.0,72.0,nhà phố dự án,8.0,14.0,6.0,14.0,,Yes,21.0297319,105.7705587
23884,6,9,2023,long biên,40.0,215.0,nhà phố dự án,4.0,,25.0,,,Yes,21.0439297,105.872546
23885,6,9,2023,đống đa,8.3,35.0,nhà phố dự án,5.0,3.0,8.0,3.0,1.0,Yes,10.876248,106.660338
23886,25,9,2023,hoàn kiếm,9.8,40.0,nhà phố dự án,4.0,4.0,7.0,5.0,1.0,Yes,21.027964,105.8510132
23887,25,9,2023,ba đình,10.0,47.0,nhà phố dự án,5.0,5.0,12.5,5.0,5.0,Yes,21.0417308,105.8099499
23888,26,9,2023,ba đình,10.9,42.0,nhà phố dự án,6.0,5.0,6.0,4.0,1.0,Yes,21.0301393,105.8099499
23889,26,9,2023,tây hồ,6.4,35.0,nhà phố dự án,,,,,,Not provided,21.0643658,105.8281529
23890,27,9,2023,đống đa,25.0,79.0,nhà phố dự án,5.0,4.0,25.0,6.0,1.0,Yes,21.0057491,105.8225012
23891,28,9,2023,tây hồ,7.9,63.0,nhà phố dự án,,,,,,Not provided,21.0739818,105.8130423
23892,3,10,2023,cầu giấy,26.0,75.0,nhà phố dự án,4.0,3.0,12.5,4.0,1.0,Yes,21.0311158,105.7863248
23893,27,9,2023,hoàn kiếm,58.0,42.0,nhà phố dự án,6.0,6.0,25.0,4.0,1.0,Yes,21.021096,105.8517814
23894,28,9,2023,tây hồ,20.8,75.0,nhà phố dự án,4.0,4.0,,4.0,1.0,Yes,21.0420106,105.8163668
23895,26,10,2023,thanh xuân,8.55,55.0,nhà phố dự án,,,,,,Yes,20.9923852,105.8136426
23896,27,10,2023,ba đình,29.0,156.0,nhà phố dự án,3.0,,10.0,4.0,1.0,Yes,21.0350944,105.8233423
23897,27,10,2023,ba đình,32.0,66.0,nhà phố dự án,,5.0,25.0,5.0,1.0,Yes,21.0320354,105.8269505
23898,30,10,2023,cầu giấy,14.0,55.0,nhà phố dự án,,,,,,Not provided,21.0461038,105.7993608
23899,1,11,2023,tây hồ,14.0,68.0,nhà phố dự án,,,,,,Not provided,21.055083,105.8088073
23900,1,11,2023,tây hồ,14.0,68.0,nhà phố dự án,,,,,,Not provided,21.055083,105.8088073
23901,16,11,2023,tây hồ,12.0,56.0,nhà phố dự án,,,,,,Not provided,21.0596756,105.8040796
23902,16,11,2023,tây hồ,9.6,48.0,nhà phố dự án,,,,,,Not provided,21.0744987,105.8132979
23903,18,11,2023,tây hồ,12.3,50.0,nhà phố dự án,,,,,,Not provided,21.0479938,105.8144905
23904,17,11,2023,hai bà trưng,2.65,108.0,nhà phố dự án,3.0,2.0,,3.0,2.0,Yes,21.0132507,105.8657274
23905,17,11,2023,tây hồ,39.0,70.0,nhà phố dự án,5.0,5.0,40.0,5.0,1.0,Yes,21.0643658,105.8281529
23906,19,11,2023,ba đình,19.0,48.0,nhà phố dự án,3.0,3.0,,3.0,1.0,Yes,21.0272099,105.812062
23907,17,11,2023,tây hồ,19.8,70.0,nhà phố dự án,4.0,4.0,8.0,4.0,1.0,Yes,21.0602661,105.8089403
23908,22,11,2023,cầu giấy,310.0,793.0,nhà phố dự án,1.0,1.0,40.0,1.0,1.0,Yes,21.0501204,105.8046798
23909,23,11,2023,ba đình,14.8,62.0,nhà phố dự án,,,,,,Not provided,21.0410002,105.8121841
23910,23,11,2023,tây hồ,40.0,102.0,nhà phố dự án,6.0,5.0,10.0,6.0,1.0,Yes,21.0744987,105.8132979
23911,6,12,2023,ba đình,83.0,161.0,nhà phố dự án,4.0,4.0,12.5,4.0,,Yes,21.0434026,105.8456262
23912,8,12,2023,ba đình,57.0,150.0,nhà phố dự án,8.0,20.0,10.0,20.0,1.0,Yes,21.0417339,105.8065192
23913,6,12,2023,tây hồ,16.0,68.0,nhà phố dự án,,,,,,Not provided,21.0516835,105.8112908
23914,7,12,2023,tây hồ,14.9,48.0,nhà phố dự án,,,,,,Not provided,21.0463836,105.810544
23915,29,12,2023,hoàng mai,2.5,60.0,nhà phố dự án,2.0,1.0,,2.0,1.0,Yes,20.9836114,105.8422401
23916,9,12,2023,cầu giấy,13.0,52.0,nhà phố dự án,,,,,,Not provided,21.0434049,105.8025363
23917,31,12,2023,tây hồ,10.8,49.5,nhà phố dự án,,,,,,Not provided,21.0643658,105.8281529
23918,29,12,2023,hoàng mai,2.59,80.0,nhà phố dự án,2.0,,5.0,2.0,1.0,Yes,20.9836114,105.8422401
23919,1,1,2024,hoàng mai,1.85,70.0,nhà phố dự án,,1.0,5.0,2.0,1.0,Yes,20.9885702,105.8510475
23920,31,12,2023,tây hồ,10.8,55.0,nhà phố dự án,,,,,,Not provided,21.0775967,105.8174665
23921,31,12,2023,đống đa,40.0,260.0,nhà phố dự án,4.0,4.0,17.5,4.0,,Yes,21.0129882,105.820014
23922,1,1,2024,hai bà trưng,2.15,65.0,nhà phố dự án,2.0,1.0,5.0,3.0,1.0,Yes,10.876248,106.660338
23923,3,1,2024,cầu giấy,9.8,61.0,nhà phố dự án,,,,,,Not provided,21.0434049,105.8025363
23924,31,12,2023,hai bà trưng,5.2,49.0,nhà phố dự án,5.0,4.0,2.0,6.0,1.0,Yes,21.005201938620388,105.8679700248535
23925,3,1,2024,tây hồ,163.0,366.0,nhà phố dự án,1.0,1.0,17.5,1.0,1.0,Yes,21.0602661,105.8089403
23926,16,1,2024,đống đa,3.5,60.0,nhà phố dự án,2.0,1.0,5.0,2.0,1.0,Yes,21.0095659,105.8244062
23927,16,1,2024,cầu giấy,7.2,67.0,nhà phố dự án,,,,,,Not provided,21.04307,105.8053139
23928,17,1,2024,cầu giấy,6.59,41.0,nhà phố dự án,,,,,,Not provided,21.0511381,105.8079446
23929,17,1,2024,ba đình,7.29,46.0,nhà phố dự án,,,,,,Not provided,21.0457791,105.8115146
23930,17,1,2024,đống đa,8.8,46.0,nhà phố dự án,7.0,12.0,3.0,11.0,,Yes,21.02236273071289,105.80227715554196
23931,19,1,2024,tây hồ,15.0,58.0,nhà phố dự án,,,,,,Not provided,21.0516835,105.8112908
23932,19,1,2024,tây hồ,24.0,50.0,nhà phố dự án,7.0,7.0,12.5,7.0,1.0,Yes,21.0516835,105.8112908
23933,4,2,2024,tây hồ,18.9,80.0,nhà phố dự án,,,,,,Not provided,21.0596756,105.8040796
23934,5,2,2024,cầu giấy,11.2,53.0,nhà phố dự án,,,,,,Not provided,21.0461038,105.7993608
23935,10,2,2024,tây hồ,10.9,48.0,nhà phố dự án,,,,,,Not provided,21.046133,105.8246266
23936,13,2,2024,tây hồ,12.0,59.0,nhà phố dự án,,,,,,Not provided,21.0603154,105.8090255
23937,15,2,2024,long biên,11.6,80.0,nhà phố dự án,4.0,4.0,4.0,4.0,1.0,Yes,10.7971686,106.6756073
23938,14,2,2024,đống đa,19.5,51.0,nhà phố dự án,7.0,5.0,6.0,4.0,1.0,Yes,21.0203433,105.8122241
23939,19,2,2024,tây hồ,170.0,500.0,nhà phố dự án,1.0,1.0,25.0,1.0,1.0,Yes,21.0607423,105.8090045
23940,16,2,2024,tây hồ,9.1,48.5,nhà phố dự án,,,,,,Not provided,21.0643658,105.8281529
23941,6,3,2024,cầu giấy,14.0,46.0,nhà phố dự án,5.0,3.0,7.0,4.0,1.0,Yes,21.044763,105.7946112
23942,21,3,2024,ba đình,11.8,60.0,nhà phố dự án,8.0,15.0,2.0,15.0,,Yes,21.0421723,105.8176719
23943,6,3,2024,ba đình,12.6,290.0,nhà phố dự án,5.0,5.0,5.0,5.0,1.0,Yes,21.0410061,105.8121508
23944,5,3,2024,hoàn kiếm,9.0,28.0,nhà phố dự án,5.0,4.0,3.0,4.0,1.0,Yes,21.033072,105.8519062
23945,18,2,2024,ba đình,0.11,50.0,nhà phố dự án,,,,,,Not provided,21.0410002,105.8121841
23946,6,3,2024,tây hồ,13.7,68.0,nhà phố dự án,,,,,,Not provided,21.0603154,105.8090255
23947,6,3,2024,hoàng mai,3.65,33.0,nhà phố dự án,3.0,4.0,,2.0,1.0,Yes,20.9780668,105.8360158
23948,22,3,2024,hoàng mai,15.0,88.0,nhà phố dự án,4.0,,25.0,6.0,1.0,Yes,20.9819271,105.8799107
23949,28,3,2024,ba đình,14.0,73.0,nhà phố dự án,6.0,4.0,5.0,6.0,1.0,Yes,21.0325939,105.8087418
23950,31,3,2024,tây hồ,70.0,500.0,nhà phố dự án,1.0,1.0,17.5,1.0,1.0,Yes,21.0596756,105.8040796
23951,29,3,2024,cầu giấy,19.0,126.0,nhà phố dự án,1.0,1.0,7.0,1.0,,Yes,21.0403261,105.8011563
23952,28,3,2024,tây hồ,23.0,55.0,nhà phố dự án,6.0,8.0,12.5,8.0,1.0,Yes,21.0605504,105.8313705
23953,30,3,2024,tây hồ,289.0,290.0,nhà phố dự án,1.0,1.0,25.0,1.0,1.0,Yes,21.0811211,105.8180306
23954,29,3,2024,hoàn kiếm,25.0,135.0,nhà phố dự án,,,,,,Not provided,21.0289099,105.8513716
23955,12,4,2024,ba đình,17.0,58.0,nhà phố dự án,5.0,5.0,40.0,5.0,1.0,Yes,21.0417339,105.8065192
23956,14,4,2024,cầu giấy,35.0,90.0,nhà phố dự án,1.0,1.0,25.0,1.0,1.0,Yes,21.0433712,105.7808447
23957,12,4,2024,cầu giấy,12.0,50.0,nhà phố dự án,5.0,,5.0,6.0,1.0,Yes,21.0462978,105.7994211
23958,15,4,2024,hoàng mai,3.3,30.0,nhà phố dự án,,,,,,Not provided,20.9831371,105.8319653
23959,15,4,2024,cầu giấy,28.0,126.0,nhà phố dự án,,,,,,Not provided,21.0403261,105.8011563
23960,14,4,2024,gia lâm,3.6,72.0,nhà phố dự án,,,4.0,,,Yes,21.054131320966437,105.97608578104249
23961,13,4,2024,,30.0,130.0,nhà phố dự án,,,,,,Not provided,21.0660289,105.7982094
23962,15,4,2024,hoàng mai,3.5,85.0,nhà phố dự án,,,,,,Not provided,20.9751142,105.8554513
23963,15,4,2024,thanh xuân,12.9,80.0,nhà phố dự án,,,,,,Not provided,20.993579,105.7982094
23964,13,5,2024,cầu giấy,19.0,55.0,nhà phố dự án,,,,,,Not provided,21.0433435,105.7862406
23965,23,5,2024,long biên,16.5,88.0,nhà phố dự án,2.0,2.0,7.0,2.0,1.0,Yes,21.048656435195415,105.87797642698364
23966,7,5,2024,cầu giấy,50.0,100.0,nhà phố dự án,,,,,,Not provided,21.0416423,105.7925672
23967,13,5,2024,hai bà trưng,2.27,60.0,nhà phố dự án,,,,,,Not provided,21.0115168,105.8533481
23968,13,5,2024,cầu giấy,8.2,45.0,nhà phố dự án,,,,,,Not provided,21.0510426,105.8079443
23969,9,5,2024,ba đình,32.0,60.0,nhà phố dự án,5.0,4.0,17.5,6.0,1.0,Yes,10.876248,106.660338
23970,24,5,2024,hoàn kiếm,27.0,88.0,nhà phố dự án,6.0,6.0,5.0,6.0,1.0,Yes,21.0233697,105.8439994
23971,24,5,2024,ba đình,0.44,33.0,nhà phố dự án,,,,,,Not provided,10.876248,106.660338
23972,24,5,2024,hoàng mai,9.2,48.0,nhà phố dự án,,4.0,5.0,5.0,1.0,Yes,10.876248,106.660338
23973,24,5,2024,tây hồ,11.9,53.0,nhà phố dự án,5.0,4.0,3.0,3.0,1.0,Yes,10.7971686,106.6756073
23974,10,6,2024,cầu giấy,31.0,70.0,nhà phố dự án,8.0,12.0,,14.0,1.0,Yes,10.8019128,106.7647475
23975,26,5,2024,đống đa,19.0,210.0,nhà phố dự án,3.0,2.0,7.0,2.0,,Yes,21.0157996,105.8240347
23976,11,6,2024,đống đa,22.0,145.0,nhà phố dự án,,,,,,Not provided,10.876248,106.660338
23977,11,6,2024,thanh trì,15.5,88.0,nhà phố dự án,,,,,,Not provided,20.97783736562208,105.80344274047549
23978,11,6,2024,đống đa,10.0,30.0,nhà phố dự án,,,,,,Not provided,10.876248,106.660338
23979,12,6,2024,tây hồ,13.0,37.0,nhà phố dự án,,,,,,Not provided,10.876248,106.660338
23980,12,6,2024,tây hồ,89.0,265.0,nhà phố dự án,9.0,42.0,,39.0,1.0,Yes,10.8019128,106.7647475
23981,14,6,2024,thanh xuân,58.0,175.0,nhà phố dự án,,,,,,Not provided,20.9980033,105.8035542
23982,15,6,2024,tây hồ,130.0,300.0,nhà phố dự án,1.0,1.0,25.0,1.0,1.0,Yes,10.876248,106.660338
23983,6,7,2024,gia lâm,0.65,62.0,nhà phố dự án,,,,,,Not provided,10.876248,106.660338
23984,12,6,2024,đống đa,34.0,50.0,nhà phố dự án,,,,,,Not provided,21.0235928,105.8053684
23985,6,7,2024,hoàn kiếm,17.9,33.0,nhà phố dự án,,,,,,Not provided,21.0329432,105.8528824
23986,18,7,2024,,33.0,140.0,nhà phố dự án,2.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
23987,18,7,2024,ba đình,48.0,148.0,nhà phố dự án,4.0,4.0,,4.0,1.0,Yes,10.8019128,106.7647475
23988,7,7,2024,ba đình,25.9,90.0,nhà phố dự án,,,,,,Not provided,21.0417308,105.8099499
23989,6,7,2024,long biên,34.7,245.0,nhà phố dự án,,,,,,Not provided,21.02023773691728,105.9207040914759
23990,18,7,2024,hoàng mai,19.8,88.0,nhà phố dự án,,,,,,Not provided,20.9766875,105.8439879
23991,20,7,2024,cầu giấy,17.9,52.0,nhà phố dự án,,,,,,Not provided,21.0433435,105.7862406
23992,20,7,2024,tây hồ,40.0,62.0,nhà phố dự án,8.0,14.0,,12.0,1.0,Yes,10.8019128,106.7647475
23993,21,7,2024,hoàng mai,0.5,87.0,nhà phố dự án,,,8.0,,,Yes,20.9831371,105.8319653
23994,24,7,2024,đống đa,17.5,68.0,nhà phố dự án,,,,,,Not provided,10.876248,106.660338
23995,21,7,2024,hà đông,11.8,62.0,nhà phố dự án,,,,,,Not provided,20.955835,105.7563658
23996,26,7,2024,long biên,5.5,30.0,nhà phố dự án,5.0,3.0,3.0,3.0,1.0,Yes,21.04070723374493,105.87028587976226
23997,5,8,2024,thanh xuân,14.5,71.0,nhà phố dự án,,,,,,Not provided,20.9959212,105.8040796
23998,6,8,2024,cầu giấy,14.0,66.0,nhà phố dự án,,,,,,Not provided,10.876248,106.660338
23999,7,8,2024,đống đa,12.6,52.0,nhà phố dự án,,,,,,Not provided,21.0277134,105.8298165
24000,5,8,2024,cầu giấy,18.5,55.0,nhà phố dự án,,,,,,Not provided,21.0433435,105.7862406
24001,6,8,2024,gia lâm,9.2,68.0,nhà phố dự án,,,,,,Not provided,21.0078386,105.9376756
24002,7,8,2024,gia lâm,17.2,90.0,nhà phố dự án,,,,,,Not provided,21.0078386,105.9376756
24003,10,8,2024,ba đình,18.8,66.0,nhà phố dự án,4.0,4.0,8.0,5.0,1.0,Yes,21.0339202,105.8139551
24004,28,8,2024,tây hồ,55.0,400.0,nhà phố dự án,2.0,2.0,12.5,2.0,1.0,Yes,21.0458562,105.8132369
24005,30,8,2024,ba đình,26.5,70.0,nhà phố dự án,,,,,,Not provided,21.0348708,105.8103439
24006,2,9,2024,ba đình,31.0,50.0,nhà phố dự án,,,,,,Not provided,21.028376,105.8107239
24007,2,9,2024,tây hồ,4.8,330.0,nhà phố dự án,4.0,,17.5,,,Yes,21.0764202,105.8260943
24008,4,9,2024,,19.0,90.0,nhà phố dự án,7.0,18.0,,16.0,1.0,Yes,10.8019128,106.7647475
24009,4,9,2024,,1.28,61.0,nhà phố dự án,,,,,,Not provided,21.0279571,105.771796
24010,9,10,2024,tây hồ,139.4,318.0,biệt thự,4.0,5.0,25.0,5.0,1.0,Yes,21.080606989852853,105.8089543687866
24011,25,9,2024,tây hồ,45.0,140.0,biệt thự,5.0,,60.0,5.0,,Yes,21.082228732589545,105.80871833439329
24012,4,10,2024,long biên,0.22,160.0,biệt thự,,,,,,Not provided,21.061089844641835,105.8699938756714
24013,3,10,2024,cầu giấy,50.0,122.0,biệt thự,,,,,,Not provided,21.0461038,105.7993608
24014,12,9,2024,hoài đức,13.5,94.3,biệt thự,,,,,,Not provided,10.876248,106.660338
24015,4,10,2024,đông anh,195.0,269.0,biệt thự,,,,,,Not provided,21.0840953,105.8671954
24016,7,10,2024,cầu giấy,33.0,160.0,biệt thự,4.0,7.0,25.0,5.0,1.0,Yes,21.033644,105.7802958
24017,7,10,2024,long biên,0.178,338.0,biệt thự,,,,,,Not provided,21.060878855139592,105.8704798927597
24018,8,10,2024,đông anh,15.0,62.0,biệt thự,,,,,,Not provided,21.0856927,105.8683931
24019,9,10,2024,cầu giấy,40.0,180.0,biệt thự,5.0,5.0,5.0,6.0,2.0,Yes,21.0319529,105.7995321
24020,18,9,2024,,45.0,128.0,biệt thự,,,,,,Not provided,21.0541045,105.782143
24021,24,6,2024,hà đông,33.0,180.0,biệt thự,,,17.5,,,Yes,20.979868,105.7439194
24022,26,6,2024,hà đông,18.0,80.0,biệt thự,,,,,,Not provided,20.9833749,105.7835348
24023,10,7,2024,gia lâm,16.5,132.0,biệt thự,,,,,,Not provided,21.015754750626193,105.95068263636033
24024,11,7,2024,đống đa,14.6,100.0,biệt thự,,,,,,Not provided,21.0153717,105.8128851
24025,20,7,2024,hoài đức,15.4,100.0,biệt thự,,,,,,Not provided,21.046958,105.7087128
24026,20,7,2024,mê linh,4.0,100.0,biệt thự,,,,,,Not provided,21.2049557,105.7514251
24027,20,7,2024,chương mỹ,14.0,200.0,biệt thự,3.0,3.0,17.5,2.0,1.0,Yes,20.8595873,105.6353878
24028,22,7,2024,hoài đức,11.5,95.0,biệt thự,,,,,,Not provided,21.5426319,104.6585093
24029,22,7,2024,hoàng mai,47.0,195.0,biệt thự,,,,,,Not provided,20.9739692,105.8216911
24030,23,7,2024,,24.0,96.0,biệt thự,,,,,,Not provided,21.0124718,105.770698
24031,23,7,2024,,29.0,105.0,biệt thự,5.0,5.0,25.0,5.0,5.0,Yes,21.0124718,105.770698
24032,24,7,2024,,23.0,100.0,biệt thự,,,,,,Not provided,21.0124718,105.770698
24033,27,7,2024,đan phượng,15.9,92.0,biệt thự,,,,,,Not provided,21.0732107,105.7017805
24034,29,7,2024,,43.0,171.3,biệt thự,,,,,,Not provided,20.954178,105.7643281
24035,2,8,2024,cầu giấy,22.0,110.0,biệt thự,4.0,6.0,17.5,4.0,1.0,Yes,21.033389,105.7788167
24036,15,5,2024,hà đông,2.85,57.0,biệt thự,,,,,,Not provided,20.971292,105.7825989
24037,1,8,2024,tây hồ,34.0,100.0,biệt thự,,,,,,Not provided,21.062295,105.8070147
24038,31,7,2024,thanh xuân,24.0,93.0,biệt thự,6.0,5.0,12.5,8.0,1.0,Yes,20.98158328803817,105.81076521041939
24039,4,4,2024,ba đình,28.0,200.0,biệt thự,4.0,7.0,,6.0,1.0,Yes,10.8019128,106.7647475
24040,4,4,2024,hoàn kiếm,159.0,250.0,biệt thự,4.0,7.0,,6.0,1.0,Yes,10.8019128,106.7647475
24041,6,4,2024,,33.8,150.0,biệt thự,3.0,7.0,,6.0,1.0,Yes,10.8019128,106.7647475
24042,7,4,2024,,85.0,400.0,biệt thự,5.0,8.0,,6.0,1.0,Yes,10.8019128,106.7647475
24043,8,4,2024,tây hồ,60.0,235.0,biệt thự,,,,,,Not provided,21.0615317,105.8045456
24044,15,4,2024,hà đông,0.13,,biệt thự,,,,,,Not provided,20.979868,105.7439194
24045,17,4,2024,hà đông,40.0,228.0,biệt thự,,,,,,Not provided,20.979868,105.7439194
24046,22,4,2024,hà đông,38.0,245.0,biệt thự,,,,,,Not provided,20.979753,105.7529196
24047,22,4,2024,cầu giấy,65.0,300.0,biệt thự,5.0,6.0,10.0,7.0,1.0,Yes,21.0295232,105.7922003
24048,22,4,2024,gia lâm,11.5,72.0,biệt thự,,,,,,Not provided,21.0078386,105.9376756
24049,28,4,2024,đống đa,21.0,320.0,biệt thự,4.0,3.0,6.0,3.0,1.0,Yes,21.0164718,105.8219245
24050,3,5,2024,hoàng mai,11.5,53.0,biệt thự,,,,,,Not provided,20.9836984,105.8636257
24051,30,4,2024,hoài đức,20.0,126.0,biệt thự,,,,,,Not provided,21.0109277,105.7215029
24052,4,5,2024,gia lâm,130.0,309.0,biệt thự,,,,,,Not provided,20.99428948550118,105.95029038991852
24053,8,5,2024,gia lâm,12.7,90.0,biệt thự,,,,,,Not provided,21.0156301,105.9462184
24054,6,5,2024,đan phượng,0.38,200.0,biệt thự,,4.0,12.5,6.0,1.0,Yes,21.0877422,105.6675783
24055,9,5,2024,gia lâm,23.36,100.0,biệt thự,,,,,,Not provided,21.0078386,105.9376756
24056,23,11,2023,hoàng mai,35.0,189.2,biệt thự,4.0,,40.0,,,Yes,20.97272502295773,105.87807529095461
24057,28,11,2023,đông anh,5.2,77.0,biệt thự,,,,,,Not provided,21.1431669,105.8554513
24058,7,12,2023,ba đình,55.0,400.0,biệt thự,3.0,3.0,7.0,3.0,1.0,Yes,21.0379972,105.8187558
24059,20,12,2023,gia lâm,35.0,196.0,biệt thự,4.0,,60.0,,,Yes,21.0105208,105.952941
24060,27,12,2023,gia lâm,0.16,125.0,biệt thự,4.0,,12.5,,,Yes,21.0024138,105.9641124
24061,27,12,2023,gia lâm,22.5,150.0,biệt thự,4.0,,12.5,,,Yes,21.0024138,105.9641124
24062,31,12,2023,đông anh,10.5,82.5,biệt thự,5.0,5.0,25.0,6.0,1.0,Yes,21.1538228,105.8349009
24063,4,1,2024,gia lâm,19.5,235.0,biệt thự,4.0,,12.5,,,Yes,20.9803677,105.9523622
24064,2,1,2024,gia lâm,18.0,100.0,biệt thự,4.0,3.0,25.0,3.0,1.0,Yes,20.9803677,105.9523622
24065,4,1,2024,gia lâm,32.0,255.0,biệt thự,4.0,,12.5,,,Yes,21.0024138,105.9641124
24066,14,1,2024,đông anh,5.0,70.0,biệt thự,5.0,5.0,12.5,6.0,2.0,Yes,21.167358683765038,105.8467046994751
24067,22,1,2024,mê linh,8.886,226.6,biệt thự,3.0,3.0,25.0,2.0,1.0,Yes,21.1850027,105.7204476
24068,26,2,2024,hoàng mai,15.5,90.0,biệt thự,,5.0,25.0,8.0,6.0,Yes,20.9618527,105.8730678
24069,4,3,2024,hoàn kiếm,160.0,260.0,biệt thự,4.0,,25.0,,,Yes,21.0201114,105.8459416
24070,23,9,2023,hai bà trưng,13.0,86.0,biệt thự,5.0,,12.5,,,Yes,21.0029847,105.8657062
24071,26,9,2023,tây hồ,6.4,41.0,biệt thự,,,,,,Not provided,21.0739818,105.8130423
24072,29,9,2023,gia lâm,9.5,115.0,biệt thự,5.0,,25.0,,,Yes,20.99580304783064,105.95359814066163
24073,5,10,2023,hoàng mai,58.0,240.0,biệt thự,4.0,,60.0,,,Yes,20.9739692,105.8216911
24074,9,10,2023,cầu giấy,43.0,200.0,biệt thự,4.0,6.0,25.0,5.0,1.0,Yes,21.0387557,105.7922448
24075,14,10,2023,hà đông,26.38,238.0,biệt thự,4.0,6.0,40.0,6.0,1.0,Yes,20.9684049,105.786636
24076,19,10,2023,hoài đức,12.0,150.0,biệt thự,4.0,3.0,40.0,4.0,2.0,Yes,21.002716164153778,105.71481449483645
24077,20,9,2023,tây hồ,73.0,99.0,biệt thự,7.0,6.0,9.0,6.0,1.0,Yes,10.876248,106.660338
24078,5,9,2023,gia lâm,15.9,182.0,biệt thự,5.0,,12.5,,,Not provided,21.001750316847765,105.94985998907472
24079,5,9,2023,long biên,27.0,120.0,biệt thự,6.0,,12.5,,,Yes,21.0378447,105.8769363
24080,8,9,2023,gia lâm,9.6,155.0,biệt thự,5.0,,17.5,,,Not provided,20.990461729678564,105.95955349245455
24081,7,9,2023,thanh xuân,39.8,142.0,biệt thự,5.0,,17.5,,,Yes,10.876248,106.660338
24082,8,9,2023,gia lâm,7.9,89.0,biệt thự,5.0,,17.5,,,Not provided,10.876248,106.660338
24083,8,9,2023,long biên,22.5,225.0,biệt thự,4.0,,10.0,,,Yes,21.0348453,105.9127108
