,price,price_per_area,area,type,bedrooms,bathrooms,address,direction,law_doc,furniture,project,post_date,id,Chỗ đậu xe hơi,Ban công,Sân vườn,Phòng giải trí,Hồ bơi riêng,Tầng hầm,Góc làm việc,Nhà kho,Nuôi thú cưng,Gym,Phòng cho giúp việc,Quầy minibar,Khu vui chơi cho trẻ em,shop tiện lợi,cửa hàng thực phẩm,Coffee House,TP bank,cửa hàng quần áo,cửa hàng dụng cụ và quần áo cho trẻ em
5624,1.69,29.14,58.3,Căn hộ,2,1,"Phan Huy Ích, Phường 14, Gò Vấp",Tây Bắc,1,2,Căn hộ 8X Thái An,2022-09-12,AGV114374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,2.15,37.07,58.0,Căn hộ,2,1,"Sơn Kỳ, Tân Phú",Tây Nam,0,2,KXĐ,2022-09-12,ATP114398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,2.45,40.83,60.0,Căn hộ,2,1,"Nguyễn Duy Trinh, Bình Trưng Tây, Quận 2",KXĐ,1,2,La Astoria,2022-09-12,A02114382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,2.35,29.75,79.0,Căn hộ,3,2,"Trịnh Quang Nghị, Phường 7, Quận 8",Tây Bắc,1,2,Dream Home Palace,2022-09-12,A08114395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,2.8,50.91,55.0,Căn hộ,1,1,"Hoàng Quốc Việt, Phú Thuận, Quận 7",KXĐ,1,2,Sky 89,2022-09-12,A07114373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5630,3.4,50.81,67.0,Căn hộ,2,2,"Nguyễn Văn Luông, Phường 12, Quận 6",KXĐ,1,2,Saigon Asiana,2022-09-12,A0699688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,4.2,47.73,88.0,Căn hộ,3,2,"Võ Văn Kiệt, Phường 3, Quận 6",KXĐ,1,1,Viva Riverside,2022-09-12,A06114327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5632,2.2,31.88,69.0,Căn hộ,2,2,"Hương lộ 2, Bình Trị Đông A, Bình Tân",KXĐ,1,1,Saigon Homes,2022-09-12,ATA114418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5633,3.68,102.22,36.0,Căn hộ,2,2,"Ngô Gia Tự, Phường 2, Quận 10",Nam,0,2,Chung cư Ngô Gia Tự,2022-09-12,A1078679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5634,2.82,32.05,88.0,Căn hộ,2,2,"Gò Cát, Phú Hữu, Quận 9",KXĐ,1,2,Ricca,2022-09-12,A09114325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,8.02,56.88,141.9,Căn hộ,3,2,"Đường N1, Sơn Kỳ, Tân Phú",Đông Bắc,1,0,Diamond Brilliant,2022-09-12,ATP102064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5636,5.67,66.71,85.4,Căn hộ,2,2,"Sơn Kỳ, Tân Phú",Đông Bắc,1,0,KXĐ,2022-09-12,ATP93672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,3.4,40.0,85.0,Căn hộ,2,2,"Võ Văn Kiệt, Phường 16, Quận 8",KXĐ,1,1,Diamond Riverside,2022-09-12,A08114424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5638,2.3,38.33,60.0,Căn hộ,2,2,"Số 6, Bình Chiểu, Thủ Đức",KXĐ,0,1,Fresca Riverside,2022-09-12,ATD114432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,4.3,64.18,67.4,Căn hộ,2,2,"Đường N1, Sơn Kỳ, Tân Phú",Tây Nam,1,2,Celadon City,2022-09-12,ATP73893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640,7.5,66.96,112.9,Căn hộ,3,2,"Đường N1, Sơn Kỳ, Tân Phú",Tây Bắc,1,0,Diamond Alnata,2022-09-12,ATP91365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5641,2.4,36.92,65.0,Căn hộ,2,1,"Số 3, Trường Thọ, Thủ Đức",Tây Bắc,1,2,Lavita Garden,2022-09-15,ATD81559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,3.46,46.08,75.13,Căn hộ,2,2,"Võ Văn Kiệt, An Lạc, Bình Tân",KXĐ,1,2,Akari City,2022-09-15,ATA95683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,5.99,53.48,112.0,Căn hộ,3,2,"Đường N1, Sơn Kỳ, Tân Phú",Đông Nam,1,2,Celadon City,2022-09-15,ATP102894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5644,2.75,49.2,56.0,Căn hộ,2,1,"Võ Văn Kiệt, An Lạc, Bình Tân",Nam,1,2,Akari City,2022-09-15,ATA95680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,2.75,52.88,52.0,Căn hộ,1,1,"Tên Lửa, An Lạc A, Bình Tân",KXĐ,-1,0,Moonlight Centre Point,2022-09-15,ATA107723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5646,3.62,48.27,75.13,Căn hộ,2,2,"Võ Văn Kiệt, An Lạc, Bình Tân",Bắc,1,0,Akari City,2022-09-15,ATA101204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,2.53,33.73,75.0,Căn hộ,2,2,"Tạ Quang Bửu, Phường 4, Quận 8",KXĐ,1,1,Topaz City,2022-09-15,A08114830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,1.97,32.3,61.0,Căn hộ,2,2,"Tô Ký, Trung Mỹ Tây, Quận 12",Tây Nam,0,2,Toky Tower,2022-09-15,A12114832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,3.54,57.95,61.0,Căn hộ,2,2,"Nguyễn Văn Luông, Phường 12, Quận 6",KXĐ,1,2,Saigon Asiana,2022-09-15,A0695766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,4.85,52.72,92.5,Căn hộ,2,2,"Đường N1, Sơn Kỳ, Tân Phú",Tây Bắc,1,0,Diamond Alnata,2022-09-15,ATP105377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,3.6,40.0,90.0,Căn hộ,3,2,"Xa Lộ Hà Nội, Hiệp Phú, Quận 9",KXĐ,1,1,Centum Wealth,2022-09-15,A09114833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,2.37,40.1,59.0,Căn hộ,2,2,"Tân Túc, Tân Túc, Bình Chánh",KXĐ,1,2,Westgate,2022-09-15,ABC114844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,2.56,43.31,59.0,Căn hộ,2,1,"An Dương Vương, An Lạc, Bình Tân",Đông Nam,1,1,Moonlight Boulevard,2022-09-15,ATA94142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,9.04,75.33,120.7,Căn hộ,3,3,"Đường N1, Sơn Kỳ, Tân Phú",KXĐ,-1,0,KXĐ,2022-09-16,ATP109516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,3.69,61.5,60.0,Căn hộ,2,2,"Tên Lửa, An Lạc A, Bình Tân",KXĐ,-1,0,Moonlight Centre Point,2022-09-16,ATA107284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,5.25,61.05,86.0,Căn hộ,2,2,"Sơn Kỳ, Tân Phú",KXĐ,1,0,KXĐ,2022-09-16,ATP109462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,3.44,52.88,65.0,Căn hộ,2,2,"Tên Lửa, An Lạc A, Bình Tân",KXĐ,-1,0,Moonlight Centre Point,2022-09-16,ATA107002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5658,2.66,51.15,52.0,Căn hộ,1,1,"Tên Lửa, An Lạc A, Bình Tân",KXĐ,-1,0,Moonlight Centre Point,2022-09-16,ATA107194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,3.6,55.38,65.7,Căn hộ,2,2,"Tên Lửa, An Lạc A, Bình Tân",KXĐ,-1,0,Moonlight Centre Point,2022-09-16,ATA107159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,2.4,42.11,57.64,Căn hộ,2,1,"Thạnh Xuân 13, Thạnh Xuân, Quận 12",KXĐ,1,0,Picity High Park,2022-09-16,A1299714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,5.0,100.0,50.0,Căn hộ,2,1,"Cô Giang, Cô Giang, Quận 1",KXĐ,1,0,Soho Residence,2022-09-16,A01114901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5663,5.5,50.0,110.0,Căn hộ,3,2,"Ông Ích Khiêm, Phường 5, Quận 11",Bắc,0,1,KXĐ,2022-09-13,A1194680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,2.53,38.9,65.58,Căn hộ,2,2,"Trịnh Quang Nghị, Phong Phú, Bình Chánh",Tây Nam,1,0,Lovera Vista,2022-09-13,ABC99861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,2.4,42.11,57.7,Căn hộ,2,1,"Thạnh Xuân 13, Thạnh Xuân, Quận 12",Bắc,1,2,Picity High Park,2022-09-14,A12109857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,1.7,37.78,45.0,Căn hộ,1,1,"Lý Thường Kiệt, Phường 7, Quận 11",KXĐ,1,2,KXĐ,2022-09-13,A11114586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,1.35,21.77,62.0,Căn hộ,2,2,"Nguyễn Văn Linh, An Phú Tây, Bình Chánh",Tây Bắc,1,2,HQC Plaza,2022-09-14,ABC77632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,2.6,43.33,60.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Nam,1,0,Topaz Elite,2022-09-13,A0882852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,1.68,37.33,45.0,Căn hộ,2,1,"Số 16, Phường 4, Quận 8",Đông Bắc,1,1,KXĐ,2022-09-14,A0896158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,2.4,35.37,68.0,Căn hộ,2,2,"Phạm Hùng, Bình Hưng, Bình Chánh",Bắc,1,2,Terra Mia,2022-09-14,ABC99677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,2.45,34.03,72.04,Căn hộ,2,2,"Trịnh Quang Nghị, Phong Phú, Bình Chánh",KXĐ,1,2,Lovera Vista,2022-09-14,ABC91193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,4.5,62.5,72.7,Căn hộ,2,2,"Nguyễn Văn Linh, Tân Thuận Tây, Quận 7",KXĐ,1,2,Eco Green Saigon,2022-09-14,A07114657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673,1.33,29.56,45.0,Căn hộ,1,1,"Nguyễn Văn Quá, Đông Hưng Thuận, Quận 12",Đông Nam,1,2,Thái An Apartment,2022-09-14,A12114651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,2.28,25.33,90.0,Căn hộ,2,2,"Nguyễn Văn Linh, Phong Phú, Bình Chánh",Tây Nam,0,2,KXĐ,2022-09-14,ABC101797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,2.0,35.09,57.7,Căn hộ,2,1,"Nguyễn Xí, Phường 26, Bình Thạnh",KXĐ,0,2,KXĐ,2022-09-14,ABT114669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,2.3,33.82,68.0,Căn hộ,2,1,"Tạ Quang Bửu, Phường 5, Quận 8",Đông Nam,0,2,Chung cư Bông Sao,2022-09-14,A08100153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,1.45,34.52,42.0,Căn hộ,1,1,"Số 4, Phong Phú, Bình Chánh",Đông Nam,0,0,KXĐ,2022-09-14,ABC100218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,2.61,45.79,57.0,Căn hộ,2,1,"Thạnh Xuân 13, Thạnh Xuân, Quận 12",KXĐ,-1,2,Picity High Park,2022-09-14,A12109596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5680,2.42,33.16,73.0,Căn hộ,2,2,"Võ Văn Kiệt, Phường 16, Quận 8",KXĐ,1,2,City Gate,2022-09-14,A0889772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,2.78,15.19,183.0,Căn hộ,4,3,"Nguyễn Văn Linh, Phong Phú, Bình Chánh",KXĐ,1,1,Terra Rosa,2022-09-14,ABC104812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5682,3.2,42.67,75.05,Căn hộ,2,2,"Võ Văn Kiệt, An Lạc, Bình Tân",Đông,1,0,Akari City,2022-09-14,ATA95017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,0.87,25.59,34.91,Căn hộ,1,1,"Hương Lộ 80, Vĩnh Lộc A, Bình Chánh",Đông Nam,1,2,KXĐ,2022-09-14,ABC101066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,3.1,26.5,117.6,Căn hộ,3,3,"Lê Quát, Tân Thới Hòa, Tân Phú",Đông Nam,1,1,KXĐ,2022-09-14,ATP107912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,4.64,47.84,97.28,Căn hộ,3,2,"Võ Văn Kiệt, An Lạc, Bình Tân",Đông,1,2,Akari City,2022-09-14,ATA99219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5686,3.35,44.67,75.13,Căn hộ,2,2,"Võ Văn Kiệt, An Lạc, Bình Tân",Nam,1,0,Akari City,2022-09-14,ATA95655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5687,3.8,45.78,83.0,Căn hộ,2,2,"Hậu Giang, Phường 11, Quận 6",KXĐ,0,0,KXĐ,2022-09-14,A06114716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,2.45,43.75,56.0,Căn hộ,2,1,"Võ Văn Kiệt, An Lạc, Bình Tân",Bắc,1,0,Akari City,2022-09-14,ATA95637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5689,3.3,49.25,67.0,Căn hộ,2,2,"Nguyễn Văn Luông, Phường 12, Quận 6",KXĐ,1,2,Saigon Asiana,2022-09-14,A0694478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5690,2.25,39.4,57.64,Căn hộ,2,1,"Thạnh Xuân 13, Thạnh Xuân, Quận 12",KXĐ,-1,0,Picity High Park,2022-09-14,A12103935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5692,2.48,36.47,68.45,Căn hộ,3,2,"Dương Thị Giang, Tân Thới Nhất, Quận 12",KXĐ,1,0,Stown Tham Lương,2022-09-14,A12114700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5695,2.55,36.43,70.0,Căn hộ,2,2,"Đỗ Xuân Hợp, Phú Hữu, Quận 9",KXĐ,1,2,Ehomes S,2022-09-14,A09114715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5696,3.3,33.67,98.0,Căn hộ,3,2,"Số 18, Hiệp Bình Chánh, Thủ Đức",Tây,0,2,KXĐ,2022-09-15,ATD98995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5697,2.43,36.27,67.9,Căn hộ,2,2,"Phạm Hùng, Bình Hưng, Bình Chánh",KXĐ,1,2,Terra Mia,2022-09-15,ABC114744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5698,2.78,38.61,72.0,Căn hộ,2,2,"Võ Văn Kiệt, Phường 16, Quận 8",Nam,1,1,Diamond Riverside,2022-09-15,A08114768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5699,2.6,49.06,53.0,Căn hộ,1,1,"Hòa Bình, Hiệp Tân, Tân Phú",KXĐ,1,1,RichStar,2022-09-15,ATP114764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,2.3,35.38,65.58,Căn hộ,2,2,"Trịnh Quang Nghị, Phong Phú, Bình Chánh",KXĐ,1,2,Lovera Vista,2022-09-15,ABC101120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5702,2.3,35.38,65.6,Căn hộ,2,2,"Trịnh Quang Nghị, Phong Phú, Bình Chánh",KXĐ,1,2,Lovera Vista,2022-09-15,ABC92417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5703,1.9,31.15,61.0,Căn hộ,2,1,"Lê Văn Phan, Phú Thọ Hòa, Tân Phú",Đông Nam,0,1,KXĐ,2022-09-15,ATP103303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5705,2.75,40.44,68.0,Căn hộ,2,2,"Lạc Long Quân, Phường 5, Quận 11",Tây,0,1,KXĐ,2022-09-15,A1176581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5706,2.78,53.48,52.69,Căn hộ,1,1,"Tên Lửa, An Lạc A, Bình Tân",KXĐ,1,2,Moonlight Centre Point,2022-09-15,ATA114780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5707,2.8,49.12,57.64,Căn hộ,2,1,"Thạnh Xuân 13, Thạnh Xuân, Quận 12",KXĐ,1,0,Picity High Park,2022-09-15,A12107053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5708,2.24,38.62,58.0,Căn hộ,2,1,"Thạnh Xuân 13, Thạnh Xuân, Quận 12",KXĐ,1,2,Picity High Park,2022-09-15,A12105064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5710,2.5,44.64,56.0,Căn hộ,2,1,"Võ Văn Kiệt, An Lạc, Bình Tân",KXĐ,1,2,Akari City,2022-09-15,ATA114794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5711,1.5,23.81,63.0,Căn hộ,2,2,"Nguyễn Thị Sóc, Xuân Thới Đông, Hóc Môn",Đông Nam,1,1,KXĐ,2022-08-10,AHM97163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,3.1,47.69,65.0,Căn hộ,2,2,"Hòa Bình, Hiệp Tân, Tân Phú",KXĐ,1,2,RichStar,2022-08-04,ATP111486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5713,2.34,43.33,54.0,Căn hộ,2,2,"Số 18B, Cát Lái, Quận 2",Tây Bắc,1,2,CitiGrand,2022-07-30,A0278122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5714,1.88,38.37,49.68,Căn hộ,1,1,"Phạm Đức Sơn, Phường 16, Quận 8",Tây,0,1,Mỹ Phúc (Heaven Riverview),2022-07-28,A08110837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5715,3.5,46.67,75.05,Căn hộ,2,2,"Võ Văn Kiệt, An Lạc, Bình Tân",Đông,1,0,Akari City,2022-07-29,ATA100432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5716,2.85,36.54,78.0,Căn hộ,3,2,"Nguyễn Duy Trinh, Bình Trưng Tây, Quận 2",Nam,1,1,La Astoria,2022-07-23,A0271293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,2.3,48.94,47.0,Căn hộ,2,1,"Dương Đức Hiền, Tây Thạnh, Tân Phú",Nam,0,2,KXĐ,2022-07-26,ATP110680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5718,3.5,50.72,69.0,Căn hộ,2,2,"Nguyễn Lương Bằng, Phú Mỹ, Quận 7",KXĐ,-1,0,Q7 Boulevard,2022-07-25,A0757593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5719,5.1,54.84,93.0,Căn hộ,3,2,"Hoàng Hoa Thám, Phường 13, Tân Bình",Bắc,0,1,Carillon Apartment,2022-07-25,ATB105878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
