,ID,Quarter,Year,District,Price (billion VND),Area (m2),Property Type,Floors,Bathrooms,Entrance (m2),Bedrooms,Living Rooms,Law Document
7457,10584,3,2023,dong da,1.39,45.0,nha rieng,2.0,,,2.0,1.0,So hong
7458,10585,3,2023,tay ho,12.5,99.0,nha rieng,3.0,3.0,4.0,3.0,1.0,Giay to hop le
7459,10587,3,2023,long bien,15.0,60.0,nha rieng,6.0,,7.0,,,Giay đo
7460,10588,3,2023,tay ho,8.9,50.0,nha rieng,,,,,,not provided
7461,10590,3,2023,dong da,2.8,70.0,nha rieng,,1.0,12.5,2.0,1.0,So hong
7462,10591,3,2023,dong da,1.43,45.0,nha rieng,,1.0,5.0,1.0,1.0,So hong
7463,10592,3,2023,dong da,1.4,45.0,nha rieng,1.0,1.0,5.0,2.0,1.0,So hong
7464,10593,3,2023,dong da,2.25,70.0,nha rieng,,1.0,10.0,2.0,1.0,So hong
7465,10594,3,2023,dong da,3.4,70.0,nha rieng,1.0,2.0,5.0,4.0,1.0,So hong
7466,10595,3,2023,thanh xuan,7.68,60.0,nha rieng,,,5.0,,,So hong
7467,10596,3,2023,hoang mai,10.5,107.0,nha rieng,3.0,6.0,5.0,4.0,,So hong
7468,10597,3,2023,dong da,1.98,70.0,nha rieng,,1.0,5.0,2.0,1.0,So hong
7469,10598,3,2023,south tu liem,6.1,42.0,nha rieng,5.0,7.0,4.0,7.0,,So hong
7470,10599,3,2023,dong anh,2.45,45.0,nha rieng,,,,,,not provided
7471,10600,3,2023,cau giay,16.0,60.0,nha rieng,5.0,5.0,8.0,6.0,1.0,Giay đo
7472,10601,3,2023,cau giay,13.5,42.0,nha rieng,5.0,4.0,5.0,5.0,1.0,Giay đo
7473,10602,3,2023,dong da,2.2,85.0,nha rieng,,2.0,5.0,2.0,1.0,So hong
7474,10603,3,2023,dong da,12.5,45.0,nha rieng,,,,,,not provided
7475,10604,3,2023,hai ba trung,3.8,31.0,nha rieng,,,,,,not provided
7476,10605,2,2023,cau giay,6.5,48.0,nha rieng,,,,,,not provided
7477,10606,2,2023,long bien,10.0,120.0,nha rieng,4.0,4.0,4.0,4.0,1.0,Giay đo
7478,10607,2,2023,tay ho,6.8,50.0,nha rieng,,,,,,not provided
7479,10608,2,2023,dong da,1.2,40.0,nha rieng,3.0,1.0,,2.0,1.0,So hong
7480,10609,2,2023,south tu liem,6.5,84.0,nha rieng,2.0,2.0,6.0,3.0,1.0,So hong
7481,10610,2,2023,cau giay,16.0,65.0,nha rieng,7.0,4.0,7.0,4.0,1.0,Giay đo
7482,10611,2,2023,cau giay,16.8,91.0,nha rieng,4.0,3.0,5.0,4.0,1.0,Giay đo
7483,10612,2,2023,dong da,10.2,75.0,nha rieng,8.0,,5.0,18.0,,So hong
7484,10613,2,2023,north tu liem,6.8,63.0,nha rieng,,,,,,not provided
7485,10614,2,2023,thanh xuan,1.72,80.0,nha rieng,,2.0,12.5,3.0,1.0,So hong
7486,10615,2,2023,tay ho,33.0,180.0,nha rieng,8.0,27.0,4.0,26.0,1.0,Giay đo
7487,10616,2,2023,ba dinh,3.2,30.0,nha rieng,4.0,3.0,2.0,3.0,1.0,Giay đo
7488,10617,2,2023,dong da,2.69,80.0,nha rieng,3.0,2.0,12.5,3.0,1.0,So hong
7489,10618,2,2023,ba dinh,2.35,27.0,nha rieng,5.0,3.0,3.0,3.0,1.0,Giay to hop le
7490,10619,2,2023,dong da,2.99,22.0,nha rieng,5.0,2.0,5.0,3.0,1.0,So hong
7491,10620,2,2023,long bien,4.95,45.0,nha rieng,4.0,4.0,4.0,4.0,1.0,Giay đo
7492,10621,3,2023,dong da,3.2,35.0,nha rieng,,1.0,12.5,1.0,1.0,So hong
7493,10622,3,2023,thanh xuan,3.75,100.0,nha rieng,,2.0,10.0,3.0,1.0,So hong
7494,10623,2,2023,tay ho,8.6,46.0,nha rieng,,,,,,not provided
7495,10624,2,2023,tay ho,6.9,70.0,nha rieng,,,,,,not provided
7496,10625,2,2023,thanh xuan,3.85,40.0,nha rieng,5.0,,5.0,8.0,,So hong
7497,10626,2,2023,south tu liem,2.28,63.0,nha rieng,,,,,,not provided
7498,10627,2,2023,hoang mai,8.3,50.0,nha rieng,,,,,,not provided
7499,10628,2,2023,south tu liem,28.0,105.0,nha rieng,,,,,,not provided
7500,10629,2,2023,tay ho,6.9,55.0,nha rieng,,,,,,not provided
7501,10630,2,2023,ba dinh,13.5,65.0,nha rieng,5.0,4.0,4.0,3.0,1.0,Giay đo
7502,10631,2,2023,south tu liem,6.3,42.0,nha rieng,5.0,7.0,4.0,7.0,1.0,So hong
7503,10632,2,2023,ba dinh,10.0,50.0,nha rieng,7.0,5.0,4.0,5.0,1.0,Giay đo
7504,10633,2,2023,cau giay,6.6,48.0,nha rieng,,,,,,not provided
7505,10634,2,2023,north tu liem,6.3,63.0,nha rieng,,,,,,not provided
7506,10635,2,2023,thanh xuan,1.65,65.0,nha rieng,,1.0,,2.0,1.0,So hong
7507,10637,2,2023,dong da,1.45,50.0,nha rieng,,1.0,10.0,1.0,1.0,So hong
7508,10638,2,2023,south tu liem,3.2,36.0,nha rieng,1.0,1.0,3.0,1.0,1.0,So hong
7509,10639,2,2023,south tu liem,11.6,60.0,nha rieng,9.0,23.0,3.0,23.0,1.0,not provided
7510,10640,2,2023,cau giay,11.6,45.0,nha rieng,6.0,,8.0,6.0,,Giay đo
7511,10641,2,2023,cau giay,21.0,86.0,nha rieng,7.0,,8.0,6.0,,Giay đo
7512,10642,2,2023,tay ho,7.5,38.0,nha rieng,6.0,4.0,9.0,3.0,1.0,Giay đo
7513,10643,2,2023,cau giay,13.0,50.0,nha rieng,,,,,,So hong
7514,10644,2,2023,dong da,3.75,50.0,nha rieng,,,,,,not provided
7515,10645,2,2023,tay ho,4.9,43.0,nha rieng,,,,,,not provided
7516,10646,2,2023,hoai duc,2.85,47.0,nha rieng,4.0,3.0,5.0,3.0,1.0,So hong
7517,10647,2,2023,cau giay,4.8,42.0,nha rieng,,,,,,not provided
7518,10648,2,2023,thanh xuan,5.6,46.0,nha rieng,5.0,,,,1.0,Giay đo
7519,10649,2,2023,hai ba trung,7.75,67.0,nha rieng,,,,,,not provided
7520,10650,2,2023,tay ho,6.16,51.0,nha rieng,,,,,,not provided
7521,10651,2,2023,cau giay,9.1,50.0,nha rieng,,,,,,not provided
7522,10652,2,2023,dong da,3.3,50.0,nha rieng,2.0,1.0,,3.0,1.0,not provided
7523,10653,2,2023,tay ho,15.0,85.0,nha rieng,3.0,3.0,9.0,3.0,1.0,So hong
7524,10654,2,2023,cau giay,12.0,80.0,nha rieng,4.0,4.0,5.0,4.0,1.0,Giay đo
7525,10655,2,2023,ha dong,6.75,50.0,nha rieng,,,,,,So hong
7526,10656,2,2023,thanh xuan,3.9,34.0,nha rieng,4.0,4.0,,6.0,1.0,So hong
7527,10657,2,2023,thanh xuan,13.0,88.0,nha rieng,8.0,,5.0,25.0,,So hong
7528,10658,2,2023,dong da,13.1,117.0,nha rieng,6.0,,5.0,25.0,,So hong
7529,10659,2,2023,cau giay,12.95,55.0,nha rieng,4.0,3.0,5.0,4.0,1.0,Giay đo
7530,10660,2,2023,thanh xuan,5.2,35.0,nha rieng,5.0,4.0,2.0,4.0,1.0,Giay đo
7531,10661,2,2023,north tu liem,4.7,43.0,nha rieng,5.0,4.0,3.0,4.0,1.0,Giay đo
7532,10662,2,2023,dong da,4.7,50.0,nha rieng,5.0,,5.0,8.0,1.0,So hong
7533,10663,2,2023,hai ba trung,14.0,93.5,nha rieng,7.0,5.0,5.0,4.0,,So hong
7534,10664,2,2023,dong da,11.8,55.0,nha rieng,5.0,,8.0,5.0,,Giay đo
7535,10666,2,2023,hai ba trung,4.7,40.0,nha rieng,5.0,4.0,3.0,6.0,1.0,not provided
